김해상록GC,35.27104982,128.7965297,294677,82684,94416,95216,22361
김해서부문화센터,35.17246247,128.8207958,7929,0,0,0,7929
김해천문대,35.25277144,128.8873012,221375,89348,100262,25996,5769
김해청소년문화의집,35.24210476,128.878368,30890,0,24391,5668,831
노무현대통령생가,35.31440891,128.7711973,1526086,723607,568439,178612,55428
대동승마랜드,35.24894861,128.9619467,17541,11040,4460,2041,0
대성동고분박물관,35.2364822,128.8730742,339336,0,313505,21130,4701
롯데워터파크,35.1796624,128.8282256,1527303,708465,686000,132838,0
부경동물원,35.22035758,128.8198347,152518,53061,48356,33109,17992
수로왕릉,35.23529373,128.8783841,1456599,365069,586664,411158,93708
장유온천,35.17673165,128.8014186,1519236,628760,500053,336515,53908
정산컨트리클럽,35.25432758,128.8083903,364089,105916,107194,121826,29153
진영역철도박물관,35.30357127,128.7299118,7004,0,0,0,7004
클레이아크,35.25102628,128.7447923,308327,127441,140915,38127,1844
한옥체험관,35.23412389,128.8770702,19940,7755,7364,4060,761
화포천습지 생태공원,35.311143,128.7884092,111501,44196,46468,20084,753
경상남도 민물고기 전시관,35.49745466,128.797389,50435,25105,16513,8817,0
밀양 얼음골축음기소리박물관,35.59821159,128.93515,39794,6973,19021,13800,0
밀양꽃새미마을,35.45239557,128.7054163,65338,19281,21685,24372,0
밀양시립박물관,35.50317107,128.759324,105100,48581,36331,20188,0
밀양아리랑아트센터,35.5043058,128.7581624,125928,52334,57662,15932,0
밀양아리랑오토캠핑장,35.35112693,128.7568232,107102,44330,34352,28420,0
밀양영남루,35.4917171,128.7553095,427174,139452,105793,181929,0
사명대사 유적지,35.49631838,128.6045558,67378,18588,13841,34949,0
얼음골,35.57288243,128.9845392,97432,46096,25399,25937,0
영남알프스 얼음골 케이블카,35.58255457,128.9864342,528664,207582,155638,165444,0
영남알프스 얼음골 케이블카,35.58255457,128.9864342,528664,207582,155638,165444,0
위양못,35.54525428,128.7156904,182577,0,0,182577,0
의열기념관,35.49357444,128.750972,4161,0,0,4161,0
트윈터널,35.40872323,128.8026683,567631,228329,191023,148279,0
평리산대추마을(평리마을회관),35.42692541,128.7370022,25614,0,23183,2431,0
표충비각(표충비),35.47131175,128.6516294,147895,67354,37821,42720,0
표충사,35.53260176,128.9601257,721390,340298,226943,154149,0
거제맹종죽테마공원,34.96786023,128.6504856,391074,131253,145918,113903,0
거제박물관,34.89401787,128.686169,13307,4942,6333,2032,0
거제뷰컨트리클럽,34.88072039,128.5890913,294198,88342,97464,108392,0
거제시농업개발원,34.85662459,128.5796756,986728,272861,440366,273501,0
거제요트학교,34.83319043,128.7024207,9935,3700,2757,3478,0
거제자연휴양림,34.78360328,128.6262295,191041,77588,70144,43309,0
거제칠천도크루즈(칠천도~거가대교 코스),34.98065775,128.6467329,49469,18491,23811,7167,0
계룡산(거제공고 등산로입구)-계룡산,34.87087192,128.6077753,0,0,0,0,0
공곶이,34.79399799,128.7141967,245469,119448,81271,44750,0
김영삼전대통령생가·기록전시관,34.9313766,128.7154938,826300,356980,383942,85378,0
노자산(학동 고개 입구),34.80635986,128.6197678,16494,6622,5296,4576,0
능포양지암조각공원,34.87911047,128.7361978,68662,0,0,68662,0
다대어촌체험마을,34.73793646,128.6284657,469764,152235,192959,124570,0
대우조선해양,34.86563932,128.7013833,34874,16030,16767,2077,0
도장포어촌체험마을,34.74342445,128.6624076,241995,80995,81320,79680,0
드비치골프클럽,35.01601667,128.6739515,258573,81254,84415,92904,0
망산(저구삼거리입구),34.71185435,128.6048019,29561,12647,11581,5333,0
매물도 유람선(선착장~매물도 코스),34.73100867,128.6071982,223323,85614,100096,37613,0
매미성,34.96837721,128.7052249,367619,0,0,367619,0
문동휴양지,34.85688277,128.6599264,289566,77800,84158,127608,0
바람의 언덕,34.74468611,128.6631367,2049965,767812,741161,540992,0
삼성중공업,34.89643236,128.6097821,0,0,0,0,0
쌍근어촌체험마을,34.76241576,128.5894636,26704,8484,6740,11480,0
씨라인(덕포랜드 씨라인),34.91090908,128.7103342,41566,18578,12962,10026,0
오션베이,34.84323825,128.70234,560396,248904,257831,53661,0
